Devices
1000
		PedaleDroite - Force			PedaleDroite - Moment			PedaleDroite - CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
9813	3	21.4678	61.2769	-411.788	1807.99	12.7748	-1436.6	0.0310228	-4.39058	0
9814	0	24.4231	59.9784	-417.057	1751.84	83.4927	-1432.4	0.200195	-4.20048	0
9814	1	19.5557	63.1328	-420.98	1661.86	-6.50454	-1462.07	-0.0154509	-3.9476	0
9814	2	24.0063	62.8921	-414.67	1539.32	102.945	-1265.65	0.248257	-3.71217	0
9814	3	19.605	61.4453	-419.082	1606.3	137.25	-1379.91	0.327502	-3.83291	0
9815	0	19.2324	62.036	-418.356	1629.61	165.664	-1406.04	0.395989	-3.89526	0
9815	1	18.8109	60.0258	-416.563	1634.94	156.86	-1425.59	0.376559	-3.92483	0
9815	2	16.6712	59.0305	-413.528	1639.29	140.031	-1430.58	0.338625	-3.96415	0
9815	3	19.5925	59.5084	-412.365	1574.86	185.377	-1370.17	0.449546	-3.81909	0
9816	0	16.15	60.3381	-408.591	1528.51	82.024	-1330.39	0.200748	-3.74093	0
9816	1	14.758	57.5218	-407.666	1481.56	121.189	-1169.32	0.297275	-3.63426	0
9816	2	11.4652	56.5903	-407.98	1454.82	75.6127	-1119.18	0.185335	-3.5659	0
9816	3	10.618	54.4025	-407.458	1458.09	180.873	-1145.26	0.443905	-3.5785	0
9817	0	10.239	54.4076	-411.762	1377.72	110.779	-1082.98	0.269037	-3.34593	0
9817	1	5.09948	54.9642	-413.9	1246.11	48.8366	-1116.51	0.117991	-3.01065	0
9817	2	6.9645	49.2529	-407.364	1231.47	219.585	-1030.22	0.539039	-3.02302	0
9817	3	3.84448	52.7197	-412.025	1280.96	74.5261	-1224.22	0.180878	-3.10894	0
9818	0	6.45705	51.094	-407.955	1288.27	110.332	-1194.97	0.27045	-3.15787	0
9818	1	5.42338	53.0884	-411.314	1342.43	112.209	-1100.79	0.272806	-3.26377	0
9818	2	1.64037	53.2993	-406.932	1146.78	14.3182	-1143.07	0.0351858	-2.81812	0
9818	3	-0.711898	50.1842	-406.829	1134.36	59.1692	-1108.5	0.14544	-2.78829	0
9819	0	0.228333	50.5722	-402.005	1109.47	110.255	-956.02	0.274264	-2.75984	0
9819	1	-1.86867	50.4104	-404.052	1130.31	88.669	-929.057	0.21945	-2.79744	0
9819	2	-2.9424	50.3937	-404.822	1019.11	120.96	-891.49	0.298798	-2.51742	0
9819	3	-6.20606	52.8302	-407.45	975.557	-26.9233	-962.611	-0.0660775	-2.3943	0
9820	0	-6.58136	49.6362	-400.676	952.429	82.7361	-775.285	0.206491	-2.37706	0
9820	1	-10.4039	48.2681	-398.832	984.562	94.4753	-741.738	0.23688	-2.46861	0
9820	2	-9.28335	47.0891	-402.492	970.133	138.724	-777.081	0.344664	-2.41032	0
9820	3	-4.87452	44.3855	-394.33	1020.23	211.914	-870.986	0.537402	-2.58726	0
9821	0	-7.85235	48.072	-400.66	953.129	126.628	-891.498	0.316047	-2.3789	0
9821	1	-9.20594	46.2921	-399.089	893.663	149.323	-766.753	0.374161	-2.23926	0
9821	2	-14.1628	45.9308	-395.737	777.003	78.1143	-752.57	0.19739	-1.96343	0
9821	3	-8.28649	42.0097	-391.788	934.378	219.386	-641.073	0.559961	-2.3849	0
9822	0	-10.3725	47.1986	-397.776	864.264	164.393	-596.694	0.41328	-2.17274	0
9822	1	-10.5188	46.051	-396.871	824.322	213.529	-558.89	0.538031	-2.07706	0
9822	2	-17.8868	45.518	-392.654	746.426	41.1015	-558.439	0.104676	-1.90098	0
9822	3	-14.1935	42.6227	-399.81	772.361	161.544	-520.897	0.404052	-1.93182	0
9823	0	-13.7338	40.285	-395.761	784.566	286.91	-378.662	0.724957	-1.98242	0
9823	1	-13.4114	44.2578	-396.844	728.511	235.847	-371.895	0.594306	-1.83576	0
9823	2	-14.2712	44.1103	-401.363	739.124	233.374	-428.991	0.581452	-1.84153	0
9823	3	-15.4097	43.5293	-399.366	714.692	179.191	-498.622	0.44869	-1.78957	0
9824	0	-13.4873	38.9367	-393.486	754.128	297.334	-432.697	0.75564	-1.91653	0
9824	1	-13.9504	41.2395	-398.854	772.287	265.051	-417.548	0.664531	-1.93626	0
9824	2	-12.8858	43.6762	-393.627	650.442	269.7	-448.62	0.685166	-1.65243	0
9824	3	-13.8272	42.4682	-398.846	566.088	227.539	-407.107	0.570494	-1.41931	0
9825	0	-18.1825	44.4834	-400.212	602.717	195.87	-246.758	0.489415	-1.506	0
9825	1	-17.1368	41.4233	-398.279	685.481	244.663	-223.285	0.614301	-1.72111	0
9825	2	-17.4666	41.268	-395.763	712.556	349.198	-241.743	0.88234	-1.80046	0
9825	3	-19.0509	40.6266	-397.171	662.233	242.931	-124.816	0.611653	-1.66737	0
9826	0	-20.4009	41.7635	-397.211	599.528	221.7	-164.836	0.558143	-1.50934	0
9826	1	-22.4355	43.8136	-397.658	548.15	163.951	-278.813	0.412291	-1.37845	0
9826	2	-21.8726	38.7994	-394.485	613.014	208.625	-343.224	0.528854	-1.55396	0
9826	3	-21.3158	39.6141	-387.461	601.199	168.695	-435.598	0.435387	-1.55164	0
9827	0	-18.8262	37.9479	-387.4	538.429	232.427	-355.362	0.599967	-1.38985	0
9827	1	-16.6822	36.519	-380.186	492.082	315.898	-227.058	0.830903	-1.29432	0
9827	2	-19.1136	39.4111	-384.729	356.247	113.1	-232.688	0.293974	-0.925967	0
9827	3	-20.4495	37.7864	-382.613	337.264	181.361	-195.464	0.474007	-0.881475	0
9828	0	-21.7012	35.7705	-381.556	419.988	204.06	-65.8866	0.534811	-1.10072	0
9828	1	-20.0664	34.7739	-382.956	344.566	225.536	-103.122	0.588935	-0.899753	0
9828	2	-20.2556	35.0968	-382.76	246.209	272.573	-70.6241	0.712124	-0.643247	0
9828	3	-22.0731	34.7097	-381.459	122.79	178.45	-84.2658	0.467809	-0.321897	0
9829	0	-24.7154	33.5432	-379.93	182.045	189.851	-121.422	0.499699	-0.479154	0
9829	1	-22.3049	32.4109	-378.853	194.803	280.399	-110.457	0.740127	-0.514192	0
9829	2	-18.3072	33.6932	-377.816	197.961	238.156	-374.426	0.63035	-0.523961	0
9829	3	-14.5753	35.4425	-373.36	28.373	212.345	-328.931	0.568742	-0.0759937	0
9830	0	-19.6837	33.0979	-373.819	93.3541	166.308	-253.271	0.444889	-0.249731	0
9830	1	-17.0365	31.3517	-372.664	63.41	213.425	-189.48	0.572701	-0.170153	0
9830	2	-16.4374	28.778	-368.132	55.7234	276.672	-110.982	0.751557	-0.151368	0
9830	3	-17.6757	31.4228	-374.942	61.3108	264.344	-82.376	0.705026	-0.163521	0
9831	0	-16.8746	32.2093	-371.819	-26.32	300.36	-28.5261	0.807812	0.0707872	0
9831	1	-19.7454	31.9952	-371.988	-43.6525	197.127	27.6384	0.529929	0.117349	0
9831	2	-19.9634	29.7641	-369.959	-91.89	276.423	121.128	0.747172	0.248379	0
9831	3	-22.1433	29.9746	-373.764	-25.4148	254.25	87.2472	0.680242	0.067997	0
9832	0	-21.9651	29.0923	-369.613	-19.6695	273.589	40.4011	0.740204	0.0532165	0
9832	1	-22.3174	30.5954	-369.337	17.6257	208.401	-69.05	0.564257	-0.0477227	0
9832	2	-21.502	29.9073	-364.892	-18.9566	238.119	-119.613	0.652573	0.0519513	0
9832	3	-21.7464	32.62	-366.595	-45.846	103.606	-264.504	0.282618	0.125059	0
9833	0	-19.7555	30.4838	-357.278	-94.2186	204.658	-101.809	0.572827	0.263712	0
9833	1	-23.3428	29.4887	-355.091	-36.8578	156.311	-53.6161	0.4402	0.103798	0
9833	2	-20.5186	28.5521	-354.825	-47.7736	213.423	-39.6779	0.601488	0.13464	0
9833	3	-22.9147	33.1992	-358.732	-78.0103	57.9211	-88.9309	0.161461	0.217461	0
9834	0	-20.9038	30.9476	-351.886	-94.6185	181.195	112.593	0.514924	0.26889	0
9834	1	-24.6105	29.9631	-350.989	-101.694	140.946	136.856	0.401569	0.289735	0
9834	2	-24.0748	29.1328	-349.374	-123.11	190.478	194.777	0.545197	0.352375	0
9834	3	-22.7137	24.2583	-342.325	-82.581	317.982	322.164	0.92889	0.241236	0
9835	0	-22.527	27.74	-348.583	-67.9782	219.993	84.5153	0.631107	0.195013	0
9835	1	-17.6281	28.4033	-344.48	-140.23	252.624	-88.5031	0.733349	0.407077	0
9835	2	-17.8812	28.3417	-347.017	-227.519	151.921	-137.014	0.437791	0.655642	0
9835	3	-20.0206	27.5984	-344.774	-213.545	153.939	-8.50285	0.446492	0.619378	0
9836	0	-17.2206	24.6375	-343.282	-153.437	166.184	1.74675	0.484103	0.44697	0
9836	1	-12.9987	27.5948	-336.754	-228.113	245.598	39.8084	0.729308	0.677387	0
9836	2	-13.0853	26.5068	-340.205	-182.492	212.577	170.197	0.624851	0.536417	0
9836	3	-14.6344	27.8845	-340.31	-205.417	136.718	164.065	0.401746	0.603617	0
9837	0	-13.4792	26.7496	-336.384	-253.959	203.861	236.608	0.606036	0.754965	0
9837	1	-14.7849	25.7048	-339.035	-252.376	113.666	223.85	0.335262	0.744396	0
9837	2	-16.3285	25.5125	-330.26	-234.47	131.646	232.835	0.398612	0.709958	0
9837	3	-12.5646	25.0661	-331.446	-203.878	222.669	250.631	0.671811	0.615118	0
9838	0	-10.3054	24.3113	-324.948	-204.026	204.223	165.833	0.628479	0.627874	0
9838	1	-10.8837	24.8197	-330.035	-222.103	215.308	94.0138	0.652378	0.672968	0
9838	2	-12.9889	26.2693	-323.057	-279.736	139.113	90.255	0.430615	0.865901	0
9838	3	-13.9646	24.5773	-318.087	-309.7	154.255	119.501	0.484944	0.973632	0
9839	0	-9.52462	20.3753	-313.479	-186.12	313.305	183.125	0.999444	0.593722	0
9839	1	-10.7976	24.831	-314.528	-220.031	238.666	119.384	0.758806	0.699558	0
9839	2	-8.47292	26.934	-309.71	-263.752	316.89	101.963	1.02318	0.85161	0
9839	3	-18.0085	25.6091	-301.931	-312.501	53.4787	73.0828	0.177122	1.03501	0
9840	0	-13.7302	23.1799	-305.055	-247.238	185.31	138.538	0.607464	0.810471	0
9840	1	-14.6675	22.7204	-297.943	-258.393	237.681	159.511	0.797739	0.867255	0
9840	2	-14.3347	22.5643	-297.324	-238.626	245.972	165.311	0.827287	0.802579	0
9840	3	-15.6996	24.7212	-295.419	-266.551	199.031	140.695	0.673723	0.90228	0
9841	0	-17.2428	24.2333	-289.936	-279.62	174.067	51.9453	0.600362	0.964419	0
9841	1	-14.8577	21.6858	-284.487	-278.165	146.605	-183.443	0.515331	0.977778	0
9841	2	-13.4892	20.4065	-284.617	-306.751	176.732	-293.371	0.620949	1.07777	0
9841	3	-10.9965	21.7224	-278.95	-394.609	223.401	-251.892	0.800862	1.41462	0
9842	0	-12.0045	21.4241	-278.411	-397.913	158.757	-154.617	0.570226	1.42923	0
9842	1	-12.6749	19.235	-272.711	-407.703	162.136	-54.3198	0.594532	1.495	0
9842	2	-13.5721	19.1742	-272.845	-372.334	123.756	-128.366	0.453577	1.36464	0
9842	3	-12.2979	18.2118	-270.037	-331.131	264.201	-195.623	0.97839	1.22624	0
9843	0	-11.7639	19.4041	-268.361	-346.497	140.666	-152.991	0.524168	1.29116	0
9843	1	-11.2768	18.5102	-264.231	-407.6	149.857	-196.278	0.567145	1.54259	0
9843	2	-11.7349	19.3008	-261.71	-447.566	109.31	-204.05	0.417674	1.71016	0
9843	3	-13.3144	15.5825	-262.529	-329.165	197.879	-188.53	0.753743	1.25382	0
9844	0	-9.91908	18.0608	-256.401	-377.177	219.164	-151.998	0.854769	1.47104	0
9844	1	-8.88363	17.5292	-254.674	-367.628	186.81	-259.621	0.733527	1.44353	0
9844	2	-10.8185	20.7164	-252.7	-465.09	84.3974	-397.153	0.333982	1.84048	0
9844	3	-8.92212	18.8283	-252.145	-425.237	127.234	-391.413	0.504606	1.68648	0
9845	0	-11.7331	15.8072	-246.397	-377.928	79.7906	-368.376	0.323829	1.53382	0
9845	1	-7.65928	17.243	-242.687	-280.064	189.084	-372.758	0.779127	1.15401	0
9845	2	-9.67641	17.4885	-240.106	-371.082	175.2	-372.609	0.729679	1.5455	0
9845	3	-11.7612	19.558	-240.611	-372.156	70.423	-415.839	0.292684	1.54671	0
9846	0	-10.8661	17.307	-232.611	-391.315	176.414	-298.942	0.75841	1.68227	0
9846	1	-15.2619	16.924	-226.69	-298.943	100.805	-321.701	0.444684	1.31873	0
9846	2	-11.5475	15.9909	-226.181	-288.411	189.097	-316.406	0.836044	1.27513	0
9846	3	-11.9626	16.7203	-222.69	-341.887	225.346	-276.109	1.01192	1.53526	0
9847	0	-11.7963	15.3229	-220.619	-345.325	119.091	-329.719	0.539806	1.56526	0
9847	1	-14.2933	13.4199	-218.381	-330.357	90.3027	-439.523	0.413511	1.51276	0
9847	2	-14.1513	12.6356	-210.732	-261.207	116.612	-481.424	0.553368	1.23952	0
9847	3	-10.5422	11.7725	-209.327	-309.152	115.914	-599.391	0.553746	1.47689	0
9848	0	-10.0205	14.0189	-211.096	-337.542	148.985	-501.584	0.705769	1.599	0
9848	1	-11.3393	13.5257	-206.136	-356.655	111.057	-469.461	0.538758	1.73019	0
9848	2	-11.3581	13.4955	-205.757	-271.562	120.947	-504.287	0.587816	1.31982	0
9848	3	-8.64697	11.9163	-201.601	-287.713	179.913	-522.866	0.892419	1.42714	0
9849	0	-9.1248	14.1462	-203.021	-286.769	57.7682	-606.815	0.284543	1.41251	0
9849	1	-8.35334	12.8962	-198.174	-260.159	152.12	-521.056	0.767609	1.31278	0
9849	2	-8.12789	13.8333	-198.835	-299.115	142.106	-496.605	0.714693	1.50434	0
9849	3	-11.0314	13.1967	-192.022	-304.076	76.3869	-498.084	0.397804	1.58355	0
9850	0	-6.97081	11.4252	-191.473	-152.691	106.842	-481.953	0.557999	0.797454	0
9850	1	-7.49088	14.2565	-191.234	-238.175	113.229	-424.008	0.592099	1.24547	0
9850	2	-6.48156	13.4072	-191.837	-217.596	108.005	-434.728	0.563005	1.13428	0
9850	3	-8.08756	13.217	-190.921	-218.507	78.116	-529.539	0.409153	1.14449	0
9851	0	-6.43135	13.0885	-192.058	-187.744	82.8056	-562.007	0.43115	0.977539	0
9851	1	-3.31727	12.5648	-190.009	-135.67	139.614	-519.786	0.734779	0.71402	0
9851	2	-5.14821	13.5788	-190.498	-137.902	90.926	-494.025	0.477307	0.723903	0
9851	3	-4.60792	13.8006	-189.869	-152.376	66.021	-451.815	0.347718	0.802528	0
9852	0	-5.63221	12.6288	-186.16	-106.235	82.9705	-414.973	0.445694	0.570665	0
9852	1	-4.52199	12.4973	-187.409	-35.3583	79.7382	-446.206	0.425477	0.188669	0
9852	2	-2.91833	14.3669	-184.581	-59.9719	131.382	-366.651	0.711786	0.324908	0
9852	3	-2.52049	16.3513	-182.435	-121.183	36.8121	-294.556	0.201782	0.664252	0
9853	0	-6.23155	14.2846	-179.699	-76.5056	59.5662	-333.843	0.331477	0.425742	0
9853	1	-4.69949	14.2068	-180.526	18.6448	113.108	-329.155	0.626546	-0.10328	0
9853	2	-3.53594	14.0055	-179.894	22.3784	63.3817	-450.905	0.352329	-0.124398	0
9853	3	-1.7167	14.7959	-178.215	-29.0871	35.0104	-440.934	0.19645	0.163214	0
9854	0	-4.04683	14.4937	-177.491	-6.34958	22.2621	-447.993	0.125427	0.035774	0
9854	1	-5.89013	14.8422	-174.268	-45.5931	-14.9503	-459.627	-0.0857891	0.261626	0
9854	2	0.234087	10.7188	-172.479	161.954	107.18	-376.754	0.621408	-0.938979	0
9854	3	-1.48603	15.0029	-173.295	42.3579	41.5589	-377.096	0.239816	-0.244426	0
9855	0	-0.298302	15.194	-173.772	18.268	4.70647	-347.566	0.0270841	-0.105126	0
9855	1	-4.3539	14.2572	-170.079	52.3123	-4.66258	-353.425	-0.0274142	-0.307576	0
9855	2	-0.698344	12.678	-172.833	140.659	113.279	-263.747	0.655423	-0.813842	0
9855	3	-2.50299	16.0728	-172.523	160.613	-55.7405	-387.726	-0.323089	-0.930966	0
9856	0	-0.584334	16.6246	-169.159	122.712	16.6991	-266.519	0.0987187	-0.725423	0
9856	1	-3.16741	15.0844	-167.788	177.833	-4.89029	-218.617	-0.0291456	-1.05987	0
9856	2	-5.95192	13.328	-160.497	282.777	-40.2365	-247.807	-0.250699	-1.76188	0
9856	3	-0.658037	13.2295	-168.612	175.877	7.47323	-377.58	0.0443221	-1.04309	0
9857	0	-3.26273	17.5604	-171.417	130.915	-128.285	-453.518	-0.748382	-0.763725	0
9857	1	-4.8585	12.1749	-168.637	286.427	17.3111	-276.169	0.102654	-1.69849	0
9857	2	-1.69581	15.1751	-167.083	275.666	76.4177	-212.168	0.457363	-1.64987	0
9857	3	-0.206135	14.6673	-165.189	344.517	98.5365	-211.789	0.596506	-2.08559	0
9858	0	-3.34109	14.5133	-159.853	216.206	90.4749	-233.201	0.565989	-1.35253	0
9858	1	-5.75754	14.5711	-160.559	256.448	35.2584	-241.907	0.219598	-1.59722	0
9858	2	-5.36016	14.6433	-153.455	305.351	148.842	-298.463	0.96994	-1.98985	0
9858	3	-7.34328	14.8009	-156.906	287.764	57.3158	-262.923	0.365288	-1.83399	0
9859	0	-9.27688	15.4399	-154.955	230.902	50.3577	-263.903	0.324982	-1.49012	0
9859	1	-10.6133	15.8983	-155.099	180.955	-11.2931	-387.319	-0.0728126	-1.16671	0
9859	2	-7.12974	11.5894	-150.057	219.856	52.4766	-500.314	0.349712	-1.46515	0
9859	3	-5.16349	14.3542	-146.213	139.179	92.8916	-538.013	0.635316	-0.951894	0
9860	0	-12.8173	12.9236	-140.846	125.398	-79.4861	-439.725	-0.564348	-0.890321	0
9860	1	-10.2181	12.7695	-146.042	158.659	9.08606	-397.406	0.0622152	-1.08639	0
9860	2	-10.1964	12.3049	-143.22	155.24	14.5248	-438.119	0.101416	-1.08393	0
9860	3	-9.62259	10.6847	-143.69	147.596	35.5327	-435.746	0.247288	-1.02719	0
9861	0	-10.2596	11.6999	-142.23	77.4681	-9.40087	-492.865	-0.0660964	-0.544669	0
9861	1	-13.6769	10.0869	-133.196	156.996	-25.9579	-367.191	-0.194885	-1.17869	0
9861	2	-11.6409	10.1674	-136.476	103.258	24.0476	-410.718	0.176205	-0.756604	0
9861	3	-14.7023	14.0121	-140.121	26.0031	-111.48	-513.825	-0.795598	-0.185577	0
9862	0	-16.5313	7.12696	-134.888	137.985	16.319	-485.679	0.120981	-1.02296	0
9862	1	-11.72	9.17437	-130.074	78.427	83.5678	-467.397	0.642464	-0.602941	0
9862	2	-11.8053	7.79667	-130.973	-1.29981	35.8131	-604.362	0.273439	0.0099243	0
9862	3	-11.7339	7.39316	-129.099	-94.1146	27.376	-680.171	0.212055	0.729011	0
9863	0	-11.9859	5.53285	-130.365	-77.6497	27.1757	-690.765	0.208458	0.595632	0
9863	1	-8.08098	9.09554	-126.878	-153.555	68.2903	-699.87	0.538236	1.21026	0
9863	2	-11.2043	7.71514	-128.437	-196.774	-24.634	-764.708	-0.191798	1.53206	0
9863	3	-12.0945	5.40888	-124.335	-252.635	-10.4675	-812.698	-0.0841885	2.0319	0
9864	0	-9.08493	6.21634	-126.189	-157.812	-10.6713	-803.901	-0.0845662	1.25061	0
9864	1	-8.50322	6.99842	-125.081	-220.307	54.6049	-687.59	0.436558	1.76132	0
9864	2	-9.91185	8.01905	-119.477	-302.881	-3.81448	-684.489	-0.0319264	2.53506	0
9864	3	-12.0675	6.56564	-119.874	-167.583	34.6862	-658.535	0.289356	1.398	0
9865	0	-8.15084	7.05828	-121.875	-116.994	94.313	-649.796	0.77385	0.95995	0
9865	1	-7.63276	5.00125	-117.938	-331.09	72.5209	-790.694	0.614907	2.80732	0
9865	2	-9.30991	3.27789	-118.092	-340.842	10.0597	-919.415	0.0851854	2.88625	0
9865	3	-9.17909	3.21699	-120.051	-313.792	47.985	-919.823	0.399705	2.61383	0
9866	0	-10.4664	6.04381	-115.947	-366.671	21.4985	-848.839	0.185416	3.1624	0
9866	1	-11.5921	4.6743	-113.61	-435.006	25.4992	-896.083	0.224445	3.82894	0
9866	2	-7.75073	3.19144	-112.234	-335.246	61.4755	-929.485	0.547742	2.98702	0
9866	3	-9.67702	5.77454	-113.979	-384.9	23.6954	-907.064	0.207892	3.37693	0
9867	0	-12.0968	2.09204	-111.968	-348.793	40.6566	-932.718	0.36311	3.11513	0
9867	1	-9.65967	4.36907	-110.356	-409.452	54.3675	-941.976	0.492654	3.71027	0
9867	2	-11.3765	3.91528	-107.196	-549.699	2.39847	-1015.2	0.0223746	5.12796	0
9867	3	-11.9422	3.04709	-106.74	-489.25	38.5006	-1005.85	0.360696	4.58357	0
9868	0	-7.79313	0.545818	-100.282	-407.494	89.5983	-1003.33	0.893464	4.06349	0
9868	1	-12.952	3.52409	-102.014	-539.504	-14.0462	-964.35	-0.137689	5.28852	0
9868	2	-11.4227	1.36212	-101.697	-477.706	124.81	-1028.48	1.22727	4.69734	0
9868	3	-10.6499	1.258	-99.0048	-565.105	53.081	-1118.52	0.536146	5.70785	0
9869	0	-10.4717	0.20931	-99.861	-648.783	53.0844	-1171.91	0.531583	6.49686	0
9869	1	-10.0659	-0.458497	-96.2701	-572.391	-8.52003	-1264.63	-0.0885013	5.94567	0
9869	2	-10.0045	2.05951	-98.2249	-652.424	59.6852	-1207.69	0.607638	6.64214	0
9869	3	-12.1404	-0.79063	-98.3163	-635.886	11.6059	-1177.02	0.118046	6.46775	0
9870	0	-10.143	0.674598	-95.5922	-641.169	42.6469	-1200.74	0.446134	6.70734	0
9870	1	-8.8494	1.03932	-95.8683	-811.626	65.2327	-1269.21	0.680441	8.46606	0
9870	2	-12.2863	0.785981	-92.9774	-704.339	51.2773	-1185.57	0.551503	7.57538	0
9870	3	-8.03319	-2.59502	-82.5281	-600.306	191.766	-1110.08	2.32364	7.27396	0
9871	0	-12.6472	0.797921	-89.814	-755.573	17.2357	-1215.77	0.191904	8.41265	0
9871	1	-8.77762	-3.64535	-88.7093	-737.754	143.04	-1472.77	1.61246	8.31654	0
9871	2	-7.08428	-1.13006	-90.1386	-885.87	37.824	-1489.27	0.41962	9.82787	0
9871	3	-13.4686	-0.842837	-85.3897	-886.266	-2.83033	-1358.68	-0.033146	10.3791	0
9872	0	-9.40822	-0.870471	-86.4592	-780.771	54.005	-1306.73	0.62463	9.03052	0
9872	1	-6.08592	-5.24786	-80.6559	-825.312	261.623	-1189.39	3.2437	10.2325	0
9872	2	-8.90897	-2.47345	-84.037	-820.132	139.067	-1374.53	1.65483	9.75917	0
9872	3	-8.2611	0.97828	-80.0442	-977.069	48.2535	-1309.88	0.602836	12.2066	0
9873	0	-13.5245	-1.8278	-76.2472	-816.231	57.6656	-1289.6	0.756298	10.7051	0
9873	1	-11.5156	-1.22329	-78.424	-872.476	98.1968	-1357.33	1.25213	11.1251	0
9873	2	-11.9864	-2.62364	-77.4923	-897.819	54.6324	-1452.13	0.705004	11.5859	0
9873	3	-9.91752	-2.64073	-71.6365	-853.286	77.6288	-1455.82	1.08365	11.9113	0
9874	0	-13.6602	-2.27797	-74.6237	-877.333	93.2124	-1349.59	1.2491	11.7568	0
9874	1	-10.6124	-0.465513	-67.7898	-966.324	156.569	-1428.31	2.30962	14.2547	0
9874	2	-12.8641	-2.23076	-70.1954	-1002.79	64.5543	-1522.88	0.919638	14.2857	0
9874	3	-14.5628	-4.59064	-64.8103	-928.326	31.0911	-1469.78	0.479725	14.3237	0
9875	0	-11.4894	-2.68239	-72.4379	-1000.79	66.0965	-1591.97	0.912456	13.8158	0
9875	1	-16.0224	0.693558	-77.8642	-1104.22	-12.5065	-1595.42	-0.16062	14.1814	0
9875	2	-10.0316	-3.39948	-69.8355	-1027.77	94.3065	-1604.54	1.35041	14.717	0
9875	3	-11.6483	-2.53547	-67.3388	-1083.34	39.8156	-1615.67	0.591273	16.088	0
9876	0	-10.034	-4.19621	-68.4734	-1014.87	123.64	-1552.92	1.80566	14.8214	0
9876	1	-14.8321	-2.50683	-62.2169	-1146.76	14.5648	-1598.82	0.234097	18.4317	0
9876	2	-12.4687	-4.79214	-62.4718	-989.144	129.67	-1527.84	2.07566	15.8335	0
9876	3	-13.6788	-0.874134	-65.183	-1043.68	15.8406	-1604.96	0.243017	16.0116	0
9877	0	-12.8282	-5.50152	-62.6902	-1028.59	128.456	-1584.59	2.04906	16.4076	0
9877	1	-9.5017	-5.11419	-60.9521	-1090.29	101.067	-1701.24	1.65814	17.8876	0
9877	2	-10.6038	-4.66932	-62.1167	-1111.17	30.3708	-1726.12	0.488932	17.8885	0
9877	3	-8.9812	-3.93231	-62.593	-1095.37	72.9163	-1666.82	1.16493	17.4999	0
9878	0	-11.054	-3.65419	-60.8875	-1076	63.9724	-1626.93	1.05066	17.672	0
9878	1	-9.0386	-4.01724	-60.9487	-1069.67	87.9262	-1634.48	1.44263	17.5504	0
9878	2	-10.7269	-3.76612	-59.4632	-1026.15	69.6928	-1631	1.17203	17.2569	0
9878	3	-8.81717	-3.51981	-59.4102	-1062.62	136.394	-1583.45	2.29581	17.8861	0
9879	0	-12.1052	-5.23867	-58.0245	-1005.79	99.4458	-1643.3	1.71386	17.3339	0
9879	1	-7.39172	-1.52078	-54.2502	-1039.42	206.859	-1581.53	3.81305	19.1597	0
9879	2	-13.3528	-1.64027	-49.5057	-1062.82	21.6479	-1605.9	0.43728	21.4687	0
9879	3	-7.25796	-1.82023	-53.9927	-880.731	173.814	-1504.88	3.21921	16.312	0
9880	0	-12.107	-2.23274	-51.488	-1066.65	123.256	-1548.43	2.39388	20.7164	0
9880	1	-7.69009	-5.85704	-45.6194	-993.559	146.513	-1634.71	3.21163	21.7793	0
9880	2	-11.0109	-4.84145	-50.9524	-1060.47	107.936	-1667.38	2.11837	20.813	0
9880	3	-9.85315	-2.93699	-50.9971	-1034.66	97.5395	-1699.24	1.91265	20.2886	0
9881	0	-9.51292	-3.68622	-52.2155	-1115.43	117.379	-1690.21	2.24796	21.362	0
9881	1	-9.31844	-4.01697	-50.8288	-982.283	91.304	-1730.39	1.7963	19.3253	0
9881	2	-10.7153	-2.01464	-51.5402	-1089.16	88.9837	-1700.41	1.72649	21.1322	0
9881	3	-9.08581	-5.34268	-47.3614	-996.503	57.5254	-1814.58	1.21461	21.0404	0
9882	0	-9.72759	-1.23815	-52.2762	-1098.41	-1.5511	-1784.53	-0.0296713	21.0116	0
9882	1	-10.8515	-2.82964	-46.8509	-1060.98	78.561	-1669.91	1.67683	22.6459	0
9882	2	-8.40362	-1.90892	-47.3663	-1046.35	125.011	-1649.29	2.63924	22.0906	0
9882	3	-12.8215	-2.8285	-39.7433	-1005.56	48.4444	-1625.41	1.21893	25.3014	0
9883	0	-8.69548	-3.88469	-42.6303	-1109.8	73.0726	-1723.39	1.7141	26.0332	0
9883	1	-7.01051	-4.67365	-46.1073	-1125.34	90.8663	-1753.55	1.97076	24.4071	0
9883	2	-6.83262	-1.45932	-49.5885	-1146.26	55.629	-1761.4	1.12181	23.1155	0
9883	3	-6.07746	-4.38061	-49.8401	-1055.59	95.7973	-1704.41	1.92209	21.1795	0
9884	0	-5.24445	-3.14665	-51.0202	-1060.95	101.362	-1730.35	1.9867	20.7948	0
9884	1	-5.52039	-4.93178	-47.7545	-1051.06	79.1116	-1690.82	1.65663	22.0096	0
9884	2	-4.55763	-3.09568	-46.9376	-1038.9	99.8388	-1726.22	2.12705	22.1335	0
9884	3	-5.71573	-3.05968	-43.4156	-1066.14	74.0563	-1718.75	1.70575	24.5566	0
9885	0	-4.40686	-1.62639	-45.0515	-1031.7	88.6324	-1725.94	1.96736	22.9005	0
