Devices
1000
		PedaleGauche - Force			PedaleGauche - Moment			PedaleGauche - CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
9814	2	-28.5515	18.1047	-14.3131	-528.234	-783.452	1060.12	-54.7365	36.9055	0
9814	3	-29.1704	11.8478	-12.9656	-393.441	-811.195	1052.09	-62.565	30.3449	0
9815	0	-26.2686	13.437	-9.96605	-444.194	-725.869	1082.75	-72.8342	44.5707	0
9815	1	-27.3457	12.6976	-8.35017	-450.884	-769.351	1084.83	-92.1359	53.9969	0
9815	2	-21.7447	16.9671	-0.202429	-587.464	-811.78	1203.34	0	0	0
9815	3	-25.5254	11.7632	-2.30107	-437.132	-743.971	1064.44	-323.315	189.969	0
9816	0	-21.8775	11.5204	-3.89776	-427.492	-687.724	1042.67	-176.441	109.676	0
9816	1	-22.1154	12.2086	-5.37801	-424.121	-675.462	974.561	-125.597	78.8622	0
9816	2	-22.9364	14.8761	2.07789	-337.455	-685.632	960.332	329.966	-162.403	0
9816	3	-21.1201	11.716	-9.43971	-394.891	-697.415	834.742	-73.881	41.833	0
9817	0	-17.9404	12.6877	-14.0386	-516.427	-542.29	804.046	-38.6285	36.7862	0
9817	1	-18.4926	10.3432	-7.65378	-447.446	-504.437	943.103	-65.9069	58.4608	0
9817	2	-20.7814	10.085	-15.8182	-426.314	-615.31	845.223	-38.8989	26.9509	0
9817	3	-20.2088	12.2113	-14.2137	-453.88	-581.583	871.816	-40.9171	31.9326	0
9818	0	-20.5332	10.3642	-13.7706	-406.457	-622.763	862.593	-45.2239	29.5162	0
9818	1	-21.2221	10.4792	-14.3968	-391.246	-613.684	848.686	-42.6263	27.1758	0
9818	2	-18.044	6.35342	-6.5946	-306.224	-629.071	785.596	-95.392	46.4356	0
9818	3	-18.3209	11.0105	-9.18582	-468.604	-584.88	903.919	-63.672	51.0138	0
9819	0	-16.9928	6.407	-8.34409	-308.075	-569.262	757.423	-68.2234	36.9213	0
9819	1	-18.8896	7.41218	-14.6383	-417.078	-587.975	838.167	-40.167	28.4923	0
9819	2	-17.4413	9.68427	-10.0339	-413.297	-461.911	780.406	-46.035	41.19	0
9819	3	-16.8691	9.88855	-10.7174	-404.708	-470.296	807.363	-43.8817	37.7619	0
9820	0	-17.2912	9.30436	-12.8435	-379.697	-485.932	761.619	-37.835	29.5634	0
9820	1	-15.0015	10.4301	-21.9728	-423.199	-433.834	731.297	-19.7442	19.2601	0
9820	2	-18.9453	6.6809	-19.5684	-325.466	-407.633	668.782	-20.8312	16.6322	0
9820	3	-17.6855	8.84005	-18.7136	-414.838	-471.155	688.306	-25.1772	22.1678	0
9821	0	-18.3222	9.98865	-20.2439	-398.941	-482.519	644.894	-23.8353	19.7067	0
9821	1	-18.3047	10.0942	-24.3574	-407.023	-448.499	691.062	-18.4133	16.7105	0
9821	2	-16.1033	10.2379	-17.7687	-442.93	-463.726	715.077	-26.0979	24.9275	0
9821	3	-15.818	6.20043	-18.4483	-336.438	-442.129	635.354	-23.9658	18.2368	0
9822	0	-18.4751	7.43178	-17.146	-350.856	-461.906	691.136	-26.9396	20.4628	0
9822	1	-16.6222	8.55437	-18.0399	-396.423	-360.246	634.125	-19.9694	21.9748	0
9822	2	-16.6124	9.42665	-12.7684	-365.818	-355.102	679.637	-27.811	28.6501	0
9822	3	-15.1552	7.69317	-18.7704	-404.413	-299.232	670.083	-15.9417	21.5453	0
9823	0	-11.9536	8.42068	-22.2489	-441.314	-243.427	666.138	-10.9411	19.8354	0
9823	1	-17.6796	4.97867	-21.6403	-282.085	-275.423	539.88	-12.7273	13.0352	0
9823	2	-14.2458	6.68787	-20.7178	-359.376	-333.245	617.403	-16.0849	17.3462	0
9823	3	-17.8191	4.79343	-22.1891	-256.356	-295.265	502.254	-13.3068	11.5532	0
9824	0	-14.2286	7.68885	-21.6158	-370.979	-289.19	607.631	-13.3786	17.1624	0
9824	1	-14.6204	7.44308	-15.2268	-352.84	-373.368	585.454	-24.5205	23.1723	0
9824	2	-13.4103	4.5583	-14.5244	-304.772	-365.812	518.027	-25.186	20.9834	0
9824	3	-13.2946	7.50468	-16.621	-380.634	-334.397	533.117	-20.119	22.9008	0
9825	0	-13.1073	6.19746	-15.4976	-339.069	-309.94	513.61	-19.9992	21.8788	0
9825	1	-10.4761	9.56347	-14.1148	-429.552	-201.146	504.987	-14.2507	30.4327	0
9825	2	-11.2034	6.35585	-16.6137	-387.097	-187.723	563.818	-11.2993	23.2999	0
9825	3	-10.7974	7.91789	-15.8514	-452.742	-210.004	462	-13.2483	28.5616	0
9826	0	-12.8146	5.12004	-19.5792	-339.32	-191.655	496.06	-9.78872	17.3306	0
9826	1	-11.039	5.15484	-20.8414	-329.258	-248.604	510.194	-11.9284	15.7983	0
9826	2	-13.9417	3.29557	-22.6721	-250.028	-216.593	384.675	-9.55327	11.028	0
9826	3	-10.0338	1.14838	-14.9497	-230.913	-321.701	355.213	-21.5189	15.4459	0
9827	0	-9.22119	6.50187	-16.3645	-373.297	-262.42	467.935	-16.0359	22.8114	0
9827	1	-9.0115	3.07252	-20.7262	-295.481	-260.325	386.124	-12.5602	14.2564	0
9827	2	-12.0331	7.08645	-10.4952	-221.994	-251.505	447.385	-23.9638	21.152	0
9827	3	-9.3449	4.54209	-22.9031	-339.735	-145.806	321.725	-6.3662	14.8336	0
9828	0	-7.07833	7.05441	-22.0684	-378.506	-22.0448	299.943	-0.998932	17.1515	0
9828	1	-9.21	3.63221	-24.8123	-377.435	-25.4922	395.437	-1.0274	15.2116	0
9828	2	-7.61476	5.53269	-29.8926	-413.378	-46.7095	348.768	-1.56258	13.8288	0
9828	3	-11.2916	5.44426	-30.7483	-434.093	-139.233	381.97	-4.52815	14.1176	0
9829	0	-10.7792	3.65671	-31.8907	-391.626	-156.101	370.492	-4.89487	12.2803	0
9829	1	-11.4034	5.69359	-29.2272	-393.956	-180.297	340.391	-6.1688	13.4791	0
9829	2	-11.6414	4.11493	-24.4015	-376.111	-163.69	341.215	-6.7082	15.4135	0
9829	3	-8.50511	4.98252	-23.9567	-383.872	-128.441	338.846	-5.3614	16.0236	0
9830	0	-8.22297	1.95993	-22.5602	-354.763	-138.08	240.476	-6.1205	15.7252	0
9830	1	-9.12909	2.33111	-25.8045	-331.854	-73.1491	270.397	-2.83475	12.8603	0
9830	2	-8.02919	5.00651	-27.1618	-448.478	-70.9118	281.423	-2.61072	16.5114	0
9830	3	-7.20219	-0.234543	-37.1206	-392.326	-48.8297	175.504	-1.31544	10.569	0
9831	0	-7.18906	3.83542	-28.2105	-414.925	-77.7558	288.447	-2.75627	14.7082	0
9831	1	-10.0003	1.83357	-25.0664	-316.748	-186.808	308.725	-7.45253	12.6363	0
9831	2	-5.00366	0.587009	-20.4994	-333.823	-71.0609	316.104	-3.46648	16.2845	0
9831	3	-5.91096	3.10067	-22.7898	-427.117	-139.367	312.633	-6.11531	18.7416	0
9832	0	-4.80333	1.60199	-18.9481	-349.683	-71.1412	320.087	-3.75454	18.4548	0
9832	1	-4.91799	3.60602	-16.7107	-453.618	-104.479	223.792	-6.25219	27.1453	0
9832	2	-4.9737	1.80859	-19.1705	-307.563	-158.541	224.347	-8.27002	16.0435	0
9832	3	-4.68236	1.3917	-20.1006	-312.612	-136.545	223.671	-6.79307	15.5524	0
9833	0	-6.29411	0.77089	-24.0864	-267.551	-92.6412	141.747	-3.84621	11.108	0
9833	1	-4.48058	1.76268	-20.3717	-344.445	-150.763	227.764	-7.4006	16.908	0
9833	2	-4.27848	2.6649	-18.0738	-321.762	-121.912	249.998	-6.7452	17.8026	0
9833	3	-4.30093	2.17606	-18.689	-308.356	-134.09	246.062	-7.17484	16.4994	0
9834	0	-1.79548	2.75874	-27.4037	-444.175	-7.89568	214.763	-0.288124	16.2085	0
9834	1	-6.04753	4.57357	-25.4999	-414.581	-71.4229	278.026	-2.80092	16.2582	0
9834	2	-6.85809	3.46845	-22.572	-334.707	-94.5305	287.377	-4.18796	14.8285	0
9834	3	-8.21191	3.34704	-26.8809	-369.511	-138.225	327.933	-5.14212	13.7462	0
9835	0	-12.5964	1.14025	-22.1535	-233.824	-283.12	379.879	-12.7799	10.5547	0
9835	1	-5.69502	-0.261256	-20.7512	-332.237	-79.495	363.085	-3.83086	16.0105	0
9835	2	-6.96838	4.75264	-18.8923	-376.726	-130.014	331.25	-6.88184	19.9407	0
9835	3	-5.89042	1.63992	-22.3537	-362.254	-82.3474	322.492	-3.68384	16.2055	0
9836	0	-4.53997	4.13022	-31.5972	-411.65	-56.6825	328.583	-1.79391	13.0281	0
9836	1	-8.34102	4.64723	-28.8632	-430.229	-126.626	331.286	-4.3871	14.9058	0
9836	2	-8.80609	2.94801	-29.3277	-393.876	-174.556	350.753	-5.9519	13.4302	0
9836	3	-5.9512	5.35114	-22.6436	-499.691	-153.218	465.279	-6.7665	22.0677	0
9837	0	-10.4914	2.89106	-26.914	-386.65	-263.118	435.718	-9.77626	14.3661	0
9837	1	-5.25851	8.09944	-18.8984	-569.75	-275.421	542.371	-14.5738	30.148	0
9837	2	-10.1152	9.10732	-29.0848	-600.119	-204.127	539.894	-7.01835	20.6334	0
9837	3	-9.01021	3.20694	-20.9339	-420.483	-275.758	476.182	-13.1728	20.0862	0
9838	0	-8.05967	4.06489	-22.0992	-451.754	-321.352	502.564	-14.5413	20.4421	0
9838	1	-12.5245	2.31718	-15.7018	-247.81	-394.548	490.705	-25.1276	15.7823	0
9838	2	-7.70607	3.56962	-19.8635	-388.08	-319.672	475.694	-16.0934	19.5373	0
9838	3	-5.99235	2.87517	-16.6257	-404.127	-336.598	475.512	-20.2457	24.3074	0
9839	0	-6.13507	1.69442	-12.9806	-325.356	-347.562	459.337	-26.7755	25.0648	0
9839	1	-6.26732	5.77275	-10.1579	-370.649	-300.526	469.91	-29.5856	36.4888	0
9839	2	-6.10191	3.58478	-12.7141	-414.162	-248.602	561.929	-19.5533	32.5751	0
9839	3	-4.95208	4.65992	-19.889	-390.572	-274.057	514.46	-13.7793	19.6376	0
9840	0	-9.91564	5.97113	-18.9582	-403.488	-428.778	543.687	-22.6171	21.283	0
9840	1	-11.727	3.6807	-19.0057	-365.171	-472.287	636.541	-24.8498	19.2138	0
9840	2	-8.73769	9.28068	-11.0502	-532.158	-515.947	773.595	-46.6912	48.1583	0
9840	3	-12.009	6.98128	-12.5124	-479.562	-501.052	726.362	-40.0443	38.3268	0
9841	0	-8.61333	10.0131	-6.86081	-568.472	-551.604	871.123	-80.3992	82.8579	0
9841	1	-14.117	11.3746	-19.8153	-610.205	-418.115	766.7	-21.1006	30.7946	0
9841	2	-11.9433	5.88871	-16.6811	-388.09	-456.257	640.517	-27.3517	23.2652	0
9841	3	-13.7873	7.49459	-21.3435	-454.317	-464.542	696.97	-21.7651	21.286	0
9842	0	-18.8744	6.47458	-12.9811	-300.91	-616.328	804.739	-47.4787	23.1806	0
9842	1	-16.7983	4.87017	-15.3697	-355.671	-657.117	811.333	-42.754	23.141	0
9842	2	-14.6118	10.6376	-13.2968	-514.183	-511.649	831.647	-38.4791	38.6697	0
9842	3	-17.6163	7.39877	-14.3692	-444.342	-683.406	896.954	-47.5606	30.9233	0
9843	0	-15.0772	9.93439	-17.4567	-562.27	-571.748	882.707	-32.7524	32.2095	0
9843	1	-20.1752	12.1938	-20.4705	-555.698	-727.963	966.958	-35.5616	27.1463	0
9843	2	-19.3843	6.14942	-22.7615	-515.965	-736.03	958.698	-32.3367	22.6684	0
9843	3	-19.721	9.27492	-15.2615	-481.961	-789.003	1002.36	-51.6989	31.5802	0
9844	0	-21.7792	7.95402	-8.97259	-515.344	-885.779	1063.6	-98.7206	57.4354	0
9844	1	-16.8067	6.26385	-6.9506	-463.532	-767.778	1077.72	-110.462	66.6894	0
9844	2	-18.2493	8.39526	-9.87451	-501.522	-841.528	1029.71	-85.2223	50.7896	0
9844	3	-21.952	5.75942	-13.9098	-335.408	-772.876	908.663	-55.5635	24.1131	0
9845	0	-17.2581	9.55489	-6.6675	-431.827	-778.151	1024.15	-116.708	64.766	0
9845	1	-20.2384	9.03096	-10.7059	-424.747	-807.402	1010.42	-75.4165	39.6741	0
9845	2	-19.2577	5.08341	-1.69851	-283.6	-943.988	1001.13	-555.774	166.97	0
9845	3	-21.253	11.4298	-0.650713	-459.743	-944.622	1203.62	0	0	0
9846	0	-22.0923	10.9606	2.49026	-437.647	-955.592	1179.93	383.732	-175.743	0
9846	1	-19.6255	11.7627	-4.01811	-561.131	-902.497	1227.68	-224.607	139.65	0
9846	2	-23.9757	13.829	-0.648023	-498.959	-988.01	1329.34	0	0	0
9846	3	-28.4459	10.8333	2.41154	-351.019	-1120.17	1333.5	464.503	-145.558	0
9847	0	-25.4146	14.008	2.74717	-459.288	-1075.92	1394.68	391.646	-167.186	0
9847	1	-24.0379	13.1455	4.91374	-434.067	-1080.56	1342.96	219.906	-88.3374	0
9847	2	-24.6022	13.4164	8.21201	-401.471	-1059.48	1348.98	129.016	-48.8883	0
9847	3	-25.886	14.9521	12.8136	-370.606	-1097.8	1398.14	85.6751	-28.9229	0
9848	0	-28.4275	17.8875	2.79348	-467.746	-1167.19	1406.62	417.826	-167.442	0
9848	1	-29.1592	13.1509	7.0663	-359.362	-1200.98	1485.63	169.959	-50.8557	0
9848	2	-27.4187	13.3999	9.41912	-397.521	-1136.4	1556.31	120.648	-42.2036	0
9848	3	-29.4951	14.5372	9.57283	-412.071	-1283.59	1545.6	134.087	-43.0459	0
9849	0	-29.2226	13.6361	13.3112	-382.945	-1265.19	1565.54	95.0473	-28.7688	0
9849	1	-28.6899	16.2276	8.51898	-449.008	-1232.57	1587.67	144.686	-52.7067	0
9849	2	-31.8781	16.654	9.71013	-443.382	-1337.07	1610.13	137.699	-45.6618	0
9849	3	-31.2244	14.7075	6.30529	-374.586	-1342.56	1642.95	212.926	-59.4082	0
9850	0	-31.1134	17.7384	13.5179	-487.473	-1484.13	1679.69	109.79	-36.0614	0
9850	1	-30.6443	16.1276	16.1254	-472.518	-1419.82	1709.09	88.0486	-29.3027	0
9850	2	-31.5324	16.3147	12.3374	-453.672	-1444.59	1663.82	117.091	-36.7722	0
9850	3	-29.8295	15.4993	13.8897	-458.632	-1382.64	1628.07	99.5439	-33.0195	0
9851	0	-30.9511	13.2807	9.23508	-370.173	-1374.22	1594.06	148.804	-40.0834	0
9851	1	-29.9186	14.5698	15.9007	-433.632	-1450.75	1680.87	91.2387	-27.2713	0
9851	2	-26.0986	17.3924	20.209	-524.971	-1477.77	1778.5	73.124	-25.977	0
9851	3	-28.3325	13.4921	19.0269	-399.864	-1480.65	1657.09	77.8186	-21.0157	0
9852	0	-29.0104	15.8626	15.636	-485.773	-1469.73	1761.51	93.9969	-31.0677	0
9852	1	-28.3616	15.1512	14.2192	-466.815	-1458.08	1727.19	102.543	-32.83	0
9852	2	-30.3167	16.0541	16.5308	-450.013	-1575.13	1798.22	95.2842	-27.2226	0
9852	3	-27.865	14.9913	18.4393	-487.296	-1553.5	1785.28	84.2494	-26.427	0
9853	0	-28.0565	15.8768	21.0305	-490.992	-1606.68	1832.61	76.3975	-23.3467	0
9853	1	-27.1185	16.6528	13.1524	-600.412	-1520.28	1830	115.59	-45.6505	0
9853	2	-28.1171	10.4383	7.76577	-466.032	-1604.31	1724.7	206.588	-60.0111	0
9853	3	-25.3318	13.5543	12.1323	-522.65	-1532.47	1724.59	126.313	-43.0791	0
9854	0	-23.4392	18.298	25.3285	-480.061	-1432.64	1725.63	56.5626	-18.9534	0
9854	1	-24.7017	12.5858	16.1976	-493.245	-1570.23	1730.94	96.9422	-30.4518	0
9854	2	-24.3567	14.1323	13.5781	-509.953	-1478.13	1708.26	108.862	-37.5571	0
9854	3	-25.1363	13.175	9.88065	-562.684	-1577.33	1772.51	159.639	-56.9481	0
9855	0	-29.976	11.2023	14.6769	-424.788	-1734.88	1851.48	118.205	-28.9426	0
9855	1	-25.4189	12.648	11.1174	-565.295	-1624.32	1786.66	146.106	-50.8478	0
9855	2	-19.3384	14.7047	11.1947	-707.301	-1469.65	1736.42	131.281	-63.182	0
9855	3	-26.2109	15.9513	4.27978	-661.915	-1714.79	1774.18	400.672	-154.661	0
9856	0	-26.1368	11.533	9.9367	-581.84	-1718.2	1863.17	172.914	-58.5546	0
9856	1	-24.0341	13.4931	6.99745	-648.657	-1778.21	1795.26	254.123	-92.6991	0
9856	2	-20.3708	13.407	12.107	-685.313	-1615.07	1816.5	133.399	-56.6045	0
9856	3	-19.8226	11.1496	9.15806	-660.996	-1570.42	1810.3	171.48	-72.1764	0
9857	0	-16.9075	10.8066	2.90661	-643.962	-1518.66	1727.84	522.485	-221.551	0
9857	1	-18.8704	9.59103	6.99724	-639.993	-1573.51	1791.08	224.875	-91.4636	0
9857	2	-23.3739	9.73073	9.90125	-664.8	-1752.86	1778.16	177.034	-67.1431	0
9857	3	-18.322	9.88167	8.62842	-645.913	-1641.03	1762.64	190.189	-74.8588	0
9858	0	-15.5104	10.5182	2.12803	-714.795	-1590.52	1790.42	747.415	-335.894	0
9858	1	-19.0238	11.0669	4.31893	-723.484	-1702.82	1804.58	394.269	-167.515	0
9858	2	-18.8065	7.58394	1.23809	-648.053	-1754.25	1863.96	1416.9	-523.429	0
9858	3	-15.4359	6.97838	8.7712	-721.596	-1657.7	1861.88	188.993	-82.2689	0
9859	0	-16.514	9.23769	7.3323	-786.345	-1749.67	1807.34	238.625	-107.244	0
9859	1	-15.1232	10.4331	1.34841	-845.85	-1731.16	1799.16	1283.85	-627.294	0
9859	2	-14.1152	6.46742	-1.14809	-776.201	-1721.62	1761.64	-1499.56	676.083	0
9859	3	-9.80806	10.8903	3.09947	-949.692	-1774.06	1814.34	572.376	-306.404	0
9860	0	-11.3508	6.93006	-0.747394	-822.837	-1679.48	1729.53	0	0	0
9860	1	-12.429	6.01137	-4.15224	-821.491	-1697.42	1699.52	-408.797	197.843	0
9860	2	-11.5977	4.8191	-8.78377	-810.451	-1682.67	1747.31	-191.566	92.2669	0
9860	3	-7.90091	8.57574	-0.162251	-1014.84	-1765.77	1883.47	0	0	0
9861	0	-10.9389	6.15193	-6.22049	-884.216	-1733.57	1803.67	-278.686	142.146	0
9861	1	-13.6541	1.93275	-13.3809	-824.126	-1684.46	1738.72	-125.886	61.59	0
9861	2	-11.1741	4.36556	-13.1962	-949.524	-1758.14	1805.25	-133.231	71.9544	0
9861	3	-9.1765	4.61716	-12.8728	-1014.73	-1787.09	1893.16	-138.827	78.8274	0
9862	0	-10.496	5.29657	-10.0923	-1051.13	-1820.61	1846.74	-180.396	104.152	0
9862	1	-11.0473	3.32999	-18.4098	-984.201	-1842.5	1795.94	-100.083	53.4608	0
9862	2	-9.67885	2.54376	-19.2497	-1036.87	-1803.95	1786.63	-93.7131	53.8643	0
9862	3	-6.56131	5.18875	-18.0504	-1101.91	-1862.31	1812.1	-103.173	61.0464	0
9863	0	-9.02224	2.71754	-18.6661	-1076.06	-1766.35	1732.51	-94.6288	57.6478	0
9863	1	-8.03528	0.75536	-25.6546	-1039.63	-1716.04	1746.3	-66.8902	40.5243	0
9863	2	-7.96256	-0.111214	-30.4781	-996.488	-1736.54	1757.38	-56.9768	32.6953	0
9863	3	-6.11043	4.09992	-25.8736	-1155.31	-1827.75	1825.62	-70.6416	44.652	0
9864	0	-8.77965	1.04993	-28.8317	-1056.85	-1732.24	1775.78	-60.0812	36.6557	0
9864	1	-12.0226	-0.353618	-36.0644	-1032.73	-1763.85	1718.93	-48.9083	28.6358	0
9864	2	-12.3394	-0.688467	-37.2195	-1113.55	-1809.72	1795.86	-48.6229	29.9184	0
9864	3	-10.9864	2.75005	-34.7958	-1194.28	-1914.03	1898.59	-55.0076	34.3225	0
9865	0	-13.7613	0.575063	-34.5677	-1223.53	-1920.67	1894.6	-55.5626	35.3952	0
9865	1	-13.3443	1.38671	-44.2283	-1233.58	-1913.71	1887.67	-43.269	27.8912	0
9865	2	-14.2607	-2.50064	-45.1873	-1201.95	-1930.13	1864.3	-42.7141	26.5993	0
9865	3	-10.0105	-3.38445	-43.7317	-1199.84	-1797.31	1895.33	-41.0987	27.4364	0
9866	0	-10.8514	-1.64919	-48.1835	-1336.15	-1838.78	1786.49	-38.162	27.7304	0
9866	1	-11.4674	-3.34432	-52.1879	-1256.69	-1833.15	1850.43	-35.1259	24.0801	0
9866	2	-13.4516	-4.69465	-56.7347	-1247.41	-1930.9	1821.39	-34.0339	21.9868	0
9866	3	-9.93364	-5.72612	-55.888	-1272.67	-1847.36	1804.87	-33.0546	22.7718	0
9867	0	-10.6201	-3.3461	-57.3107	-1397.77	-1836.3	1735.43	-32.0411	24.3893	0
9867	1	-10.4132	-4.52865	-66.1271	-1377.77	-1877.06	1774.38	-28.3856	20.8352	0
9867	2	-12.6941	-7.57685	-64.9337	-1320.34	-1949.08	1814.33	-30.0164	20.3337	0
9867	3	-7.39545	-8.11104	-65.1034	-1404.59	-1786.07	1816.44	-27.4344	21.5748	0
9868	0	-6.12816	-6.63766	-71.9929	-1449.77	-1767.28	1764.98	-24.548	20.1376	0
9868	1	-8.06712	-7.56953	-75.0327	-1470.19	-1892.01	1764.54	-25.2159	19.594	0
9868	2	-4.27293	-7.73567	-75.9237	-1532.41	-1778.71	1741.75	-23.4276	20.1836	0
9868	3	-6.33077	-9.6946	-83.6414	-1488.78	-1876.9	1657.49	-22.4399	17.7996	0
9869	0	-2.95821	-10.9418	-92.2696	-1570.52	-1707.96	1632.3	-18.5106	17.021	0
9869	1	-5.28853	-11.1398	-97.2944	-1571.58	-1875.53	1567.17	-19.2768	16.1528	0
9869	2	-1.41779	-12.632	-97.6052	-1680.15	-1734.46	1626.15	-17.7702	17.2137	0
9869	3	0.886678	-16.1082	-98.3164	-1689.69	-1613.21	1647.74	-16.4083	17.1863	0
9870	0	0.128881	-16.5966	-112.04	-1753.56	-1690.44	1508.58	-15.0879	15.6512	0
9870	1	-0.160279	-16.796	-113.709	-1706.2	-1742.38	1465.56	-15.3232	15.005	0
9870	2	1.55243	-16.8563	-114.146	-1778.26	-1646.84	1492.07	-14.4275	15.5788	0
9870	3	0.118301	-15.3228	-125.402	-1888.46	-1723.35	1453.5	-13.7426	15.0592	0
9871	0	3.8271	-19.9247	-130.733	-1938.54	-1622.42	1421.39	-12.4102	14.8282	0
9871	1	5.60983	-20.3447	-130.005	-1932.07	-1613.62	1383.6	-12.412	14.8615	0
9871	2	11.6774	-19.2623	-136.166	-2086.65	-1388.62	1247.37	-10.198	15.3243	0
9871	3	9.90487	-22.6149	-140.797	-1997.05	-1454.59	1273.57	-10.3312	14.1839	0
9872	0	9.15325	-24.4021	-141.819	-1978.29	-1568.38	1289.05	-11.0591	13.9494	0
9872	1	13.0072	-26.0903	-145.397	-2017.73	-1449.83	1157.91	-9.97156	13.8774	0
9872	2	14.5524	-25.341	-150.686	-2068.03	-1318.21	1087.38	-8.74804	13.7241	0
9872	3	13.7477	-26.892	-158.528	-2127.11	-1357.92	1114.16	-8.56582	13.4179	0
9873	0	12.7779	-29.7894	-159.712	-2091.07	-1505.15	1151.91	-9.42415	13.0928	0
9873	1	16.1855	-26.8356	-164.999	-2264.84	-1305.04	1097.39	-7.90937	13.7264	0
9873	2	15.2794	-31.1651	-172.395	-2214.07	-1379.83	1042.13	-8.00389	12.843	0
9873	3	18.699	-32.2673	-171.005	-2241.94	-1352.69	1003.17	-7.91024	13.1104	0
9874	0	23.9999	-30.122	-177.857	-2460.06	-1253.46	1013.11	-7.04758	13.8317	0
9874	1	21.578	-30.261	-180.387	-2472.71	-1253.22	1003.08	-6.94739	13.7078	0
9874	2	18.515	-33.7333	-179.141	-2268.94	-1352.48	980.336	-7.5498	12.6657	0
9874	3	26.9576	-36.7872	-184.204	-2410.05	-1278.71	855.002	-6.94181	13.0836	0
9875	0	32.4502	-35.535	-195.901	-2620.17	-1076.11	807.732	-5.49311	13.375	0
9875	1	27.8926	-35.0326	-200.931	-2572.4	-1119.4	852.73	-5.57105	12.8024	0
9875	2	31.4657	-37.187	-195.484	-2542.34	-1120.44	760.176	-5.73164	13.0054	0
9875	3	33.055	-38.9033	-198.521	-2519.29	-1080.75	677.961	-5.44401	12.6903	0
9876	0	29.1758	-42.1951	-208.082	-2419.89	-989.994	552.834	-4.75771	11.6295	0
9876	1	32.1224	-42.4737	-202.237	-2462.84	-1067.46	594.954	-5.27827	12.178	0
9876	2	33.2943	-38.5474	-204.391	-2627.39	-1044.85	709.848	-5.11201	12.8547	0
9876	3	32.4187	-39.3669	-210.473	-2586.17	-949.757	637.57	-4.51249	12.2874	0
9877	0	27.2859	-42.6455	-218.525	-2474.55	-966.267	601.805	-4.42176	11.3239	0
9877	1	29.1539	-40.354	-214.936	-2565.61	-1009.96	689.161	-4.69887	11.9366	0
9877	2	30.8237	-40.5065	-215.567	-2652.93	-982.353	741.696	-4.55708	12.3068	0
9877	3	29.0126	-42.0342	-221.8	-2609.89	-982.613	644.63	-4.43019	11.7669	0
9878	0	30.5255	-39.5523	-216.429	-2675.17	-1063.19	724.938	-4.91243	12.3605	0
9878	1	28.2687	-41.4642	-217.761	-2593.21	-964.097	614.007	-4.42732	11.9085	0
9878	2	26.5865	-42.928	-224.278	-2565.36	-941.793	606.192	-4.19923	11.4383	0
9878	3	24.8126	-44.1516	-224.88	-2520.16	-990.486	573.573	-4.4045	11.2067	0
9879	0	25.448	-43.398	-220.891	-2498.39	-971.925	630.798	-4.40003	11.3105	0
9879	1	27.662	-42.481	-226.532	-2521.53	-858.756	622.302	-3.79089	11.131	0
9879	2	22.709	-43.1802	-225.271	-2520.32	-948.365	643.87	-4.2099	11.188	0
9879	3	18.0813	-44.1224	-222.165	-2480.85	-1076.02	670.693	-4.84334	11.1667	0
9880	0	20.378	-42.3371	-225.901	-2507.7	-1029.98	624.419	-4.55942	11.1009	0
9880	1	21.9706	-42.378	-228.88	-2510.63	-889.234	620.195	-3.88514	10.9692	0
9880	2	18.5381	-42.3275	-232.076	-2494.82	-1090.23	588.942	-4.69772	10.75	0
9880	3	20.5267	-41.0743	-220.524	-2513.86	-948.882	664.774	-4.30285	11.3995	0
9881	0	20.6942	-44.1796	-227.222	-2507.3	-898.72	682.306	-3.95524	11.0346	0
9881	1	13.7539	-47.5188	-228.029	-2330.71	-1133.65	667.569	-4.97151	10.2211	0
9881	2	20.8669	-48.5766	-225.501	-2373.02	-911.26	608.849	-4.04104	10.5233	0
9881	3	22.3136	-44.7045	-232.979	-2514.07	-825.179	487.585	-3.54186	10.791	0
9882	0	17.2085	-45.3917	-234.162	-2391.29	-890.33	542.773	-3.8022	10.2121	0
9882	1	14.3553	-47.1953	-231.347	-2305.62	-991.26	558.391	-4.28474	9.96609	0
9882	2	13.5486	-43.1383	-235.669	-2405.95	-846.639	589.797	-3.59249	10.209	0
9882	3	9.05249	-50.1988	-246.658	-2289.09	-999.848	542.219	-4.05358	9.28043	0
9883	0	9.87734	-48.3643	-234.718	-2206.49	-978.56	578.159	-4.16908	9.4006	0
9883	1	10.3842	-45.0246	-242.664	-2392.68	-878.102	592.575	-3.61859	9.86003	0
9883	2	6.27019	-43.7176	-241.198	-2376.47	-934.186	690.135	-3.8731	9.85278	0
9883	3	4.01439	-44.146	-236.835	-2275.82	-1051.22	705.484	-4.43861	9.6093	0
9884	0	5.53509	-45.3344	-236.401	-2297.03	-973.159	624.109	-4.11655	9.71665	0
9884	1	4.47192	-46.4475	-239.052	-2234.99	-930.072	593.878	-3.89067	9.3494	0
9884	2	2.43626	-46.0019	-243.729	-2261.8	-940.03	592.882	-3.85686	9.27995	0
9884	3	3.00831	-46.66	-241.205	-2205.39	-939.982	555.467	-3.89703	9.14324	0
